srch_id,actual_label,ai_pred_label,mnl_pred_label,actual_purchase,ai_pred_purchase,mnl_pred_purchase,ai_correct_top1,mnl_correct_top1,ai_correct_purchase_decision,mnl_correct_purchase_decision,mnl_outside_prob,mnl_best_hotel_prob
471078,HOTEL_3,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.13397381043667797,0.04627124483835103
471668,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.10959635238580638,0.05436585779725275
472171,HOTEL_2,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.08295338864751117,0.05521956768364614
473364,HOTEL_22,HOTEL_22,NO_PURCHASE,True,True,False,True,False,True,False,0.14576488738202073,0.09778291253182314
474165,HOTEL_10,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.061575096321960045,0.060187784612318336
474930,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.5158549517753152,0.13439738684125205
474969,HOTEL_18,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.12851662041490816,0.10690288630589068
475097,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.4634257717315248,0.09845938862061873
475211,HOTEL_2,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.2759348683283463,0.10701015040394203
476198,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3453137215110023,0.10224972358022182
476305,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5174128541262915,0.1522251421235355
479919,HOTEL_1,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.32796506732079195,0.07934428809024487
480160,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.27886106289687895,0.10262890162686232
482325,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6861831846431604,0.3138168153568396
483488,HOTEL_2,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.35261220686409517,0.09733514329706386
483567,HOTEL_3,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.14295911376610024,0.10170622815668091
483628,HOTEL_5,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.296472190300269,0.054657469316178056
484026,HOTEL_6,HOTEL_6,NO_PURCHASE,True,True,False,True,False,True,False,0.2511398502081793,0.1211697271096821
484918,HOTEL_13,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.18627077246756868,0.06655678486723028
485087,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.359599732743845,0.15205983419278793
487171,HOTEL_10,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.12117248271159517,0.058708805113842626
488896,HOTEL_6,HOTEL_6,NO_PURCHASE,True,True,False,True,False,True,False,0.2535404043351731,0.06462249540582064
489127,HOTEL_17,HOTEL_23,NO_PURCHASE,True,True,False,False,False,True,False,0.1739127691674863,0.04878197436640216
489283,HOTEL_9,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.13869918120738917,0.0621701949459528
489555,HOTEL_1,HOTEL_12,NO_PURCHASE,True,True,False,False,False,True,False,0.14760325743205313,0.058750224908439695
489723,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5389208118412786,0.11726672408909325
489797,HOTEL_12,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3963895346890515,0.08296625270688898
490718,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.6548860644580916,0.1203617815037399
491033,HOTEL_27,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.14882401933902173,0.06744556173418294
492513,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.12913642450980253,0.09340998169162595
492815,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8206290010649572,0.17937099893504294
493242,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.452371057902872,0.07262397835134991
493458,HOTEL_14,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.1721527164155781,0.08121443473269006
494059,HOTEL_11,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.3949290211126446,0.13867623136005086
494392,HOTEL_16,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.13560955495452487,0.05704304323272451
495153,HOTEL_1,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.1474217310510163,0.05333321394329564
496342,HOTEL_5,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.1511147234061444,0.066744699507616
496475,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.6337190127665283,0.18697718586071266
496506,HOTEL_2,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.17029225658336664,0.055619244049208
497274,HOTEL_16,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.1556235810692834,0.0806968950686774
497611,HOTEL_4,HOTEL_28,NO_PURCHASE,True,True,False,False,False,True,False,0.11982346481510447,0.07275553044844639
498344,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6199052006285046,0.10214417995225085
498354,HOTEL_3,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.2389993241390608,0.11494218284372446
498873,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3799701028148396,0.07046517053809996
499232,HOTEL_26,HOTEL_23,NO_PURCHASE,True,True,False,False,False,True,False,0.10543030799309124,0.052483816077766095
499344,HOTEL_1,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.1192561691258572,0.0517956159307357
499387,HOTEL_8,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.2722248685510052,0.19529775396144602
500626,HOTEL_1,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.20159352380774742,0.06982983065224461
501096,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.2732348671648546,0.06900349769936358
501320,HOTEL_7,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.37405473502573594,0.1264411632148043
501426,HOTEL_11,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.20503471104953241,0.04816437630525558
501577,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8356109675299331,0.08499596246337755
501954,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3693756255157179,0.12917158303436713
502634,HOTEL_6,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.16618919339178095,0.08380686694629015
503630,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6252482732119375,0.1560549529933907
504544,HOTEL_7,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.21578093779990606,0.0763838408197396
505831,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4857862672331184,0.08271126994815885
506024,HOTEL_6,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.4808596580219578,0.14440797684879483
506446,HOTEL_1,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.1838084360417057,0.07877231454038856
507468,HOTEL_6,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.1700899946070745,0.040724120452596844
507793,HOTEL_1,HOTEL_12,NO_PURCHASE,True,True,False,False,False,True,False,0.4953505235204209,0.06534155864648285
507806,HOTEL_5,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.4586145776892616,0.17696502378125267
508299,HOTEL_8,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.305630943855214,0.10373353401612903
510289,HOTEL_5,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.15039598949590366,0.08870727247928432
510734,HOTEL_1,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.09316379393884736,0.05635566394863902
510745,HOTEL_32,HOTEL_32,NO_PURCHASE,True,True,False,True,False,True,False,0.16154107992755196,0.07610079907902623
512682,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6674773007778494,0.13354544519665207
513514,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.9969673162084023,0.003032683791597705
514081,HOTEL_10,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.18725744023544746,0.08361157904667214
514167,HOTEL_7,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.13971307853555123,0.06469231856657927
515355,HOTEL_21,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.13483790836071252,0.0648423797604435
515553,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6094870074751673,0.0917702427475227
517257,HOTEL_3,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.26919891719485867,0.13432689518333435
517651,HOTEL_2,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.2579491133044889,0.10530998197322129
518616,HOTEL_4,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.16393727652755422,0.08081901358332973
518789,HOTEL_5,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.10903408206573288,0.0791642084255096
519883,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.23906722544012368,0.0596549130853924
521128,HOTEL_10,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.2677225304118041,0.08716030678817017
522359,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1928155444124365,0.06482232032262002
523728,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4283797023779524,0.10659744116692063
524624,HOTEL_10,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.11599325184983256,0.051612069269351385
524850,HOTEL_15,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.23195081777084417,0.0813313366408255
525832,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6877338821068886,0.12393508294040201
526384,HOTEL_6,HOTEL_6,NO_PURCHASE,True,True,False,True,False,True,False,0.44955370168795755,0.1188302740582293
526968,HOTEL_6,HOTEL_29,NO_PURCHASE,True,True,False,False,False,True,False,0.13919024618634843,0.0671533684611485
527062,HOTEL_4,HOTEL_4,NO_PURCHASE,True,True,False,True,False,True,False,0.1625664192329771,0.06944529372756307
527096,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.25262687694380176,0.09072986592632264
527817,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.6700492604608373,0.1371142887841879
527967,HOTEL_21,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.09569217764783625,0.06901173115264314
528738,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3079165620575795,0.07813368687400289
529526,HOTEL_1,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.6466294512555647,0.11494262285139784
530596,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.12655443858907522,0.0452739458474678
531321,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8294228937994564,0.1705771062005435
531338,HOTEL_6,HOTEL_18,NO_PURCHASE,True,True,False,False,False,True,False,0.13963377553883732,0.06201803911442951
531607,HOTEL_9,HOTEL_20,HOTEL_5,True,True,True,False,False,True,True,0.05890317967062501,0.07635682383856715
532434,HOTEL_3,HOTEL_12,NO_PURCHASE,True,True,False,False,False,True,False,0.12527781447671255,0.04135655679018904
532629,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4289604473440764,0.15467519116718473
533407,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.19461061765112667,0.05034072087245733
533914,HOTEL_9,HOTEL_9,NO_PURCHASE,True,True,False,True,False,True,False,0.21337192171918754,0.08560315794832847
534020,HOTEL_9,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3909197996142776,0.10011627423434165
535680,HOTEL_6,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.29753818518857295,0.15709923100720535
536081,HOTEL_27,HOTEL_24,NO_PURCHASE,True,True,False,False,False,True,False,0.21248445209506375,0.06434472834438508
536371,HOTEL_11,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.31633139883343625,0.11117981822235012
537012,HOTEL_22,HOTEL_22,NO_PURCHASE,True,True,False,True,False,True,False,0.19041463185297555,0.04744631196472646
537523,HOTEL_2,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.16166383686025976,0.058676004901412164
538468,HOTEL_3,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.2619716495206623,0.2053900943052992
539301,HOTEL_5,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.37858597590489435,0.14373876298821903
539457,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7669006769596027,0.14631341771020165
541535,HOTEL_5,HOTEL_5,NO_PURCHASE,True,True,False,True,False,True,False,0.4097937526195537,0.1945415783672898
541538,HOTEL_13,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.08416734775852623,0.04354069169885705
542689,HOTEL_3,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.2935352062340449,0.17907280145082263
545648,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.8605003043736914,0.13949969562630857
545755,HOTEL_12,HOTEL_21,NO_PURCHASE,True,True,False,False,False,True,False,0.12975459568742245,0.05289738638722466
546171,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.6014919605382125,0.135183015353904
546221,HOTEL_2,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.1509199001485685,0.10189729594094431
547218,HOTEL_1,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.15028730446347874,0.08112946769241304
548280,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7620934760255504,0.23790652397444956
548410,HOTEL_5,HOTEL_5,NO_PURCHASE,True,True,False,True,False,True,False,0.1954885511502626,0.13624249450433898
548647,HOTEL_4,HOTEL_23,NO_PURCHASE,True,True,False,False,False,True,False,0.1258546235716748,0.04651278772645359
548663,HOTEL_12,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.3112456199998028,0.15639161832302054
549789,HOTEL_4,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.291907212804198,0.22078676409876857
550264,HOTEL_4,HOTEL_4,NO_PURCHASE,True,True,False,True,False,True,False,0.4212149893234595,0.1912191622970389
551114,HOTEL_17,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.16732833213989307,0.03907585679360289
551246,HOTEL_1,HOTEL_1,NO_PURCHASE,True,True,False,True,False,True,False,0.3040183472882016,0.10904857471045308
551853,HOTEL_2,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.4821311831943293,0.09039198223049447
552692,HOTEL_6,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.11290448328212428,0.06747575516201999
553784,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.41551176247243293,0.07236129037607578
554146,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.793668714018334,0.057052610161038804
555939,HOTEL_27,HOTEL_27,NO_PURCHASE,True,True,False,True,False,True,False,0.16671644680483633,0.1046003257621489
556770,HOTEL_3,HOTEL_3,NO_PURCHASE,True,True,False,True,False,True,False,0.22095595541643187,0.06081419820979771
557077,HOTEL_1,HOTEL_18,NO_PURCHASE,True,True,False,False,False,True,False,0.16334909854242027,0.05308997520014583
557247,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.22118799443062848,0.0707644335470916
558652,HOTEL_4,HOTEL_7,NO_PURCHASE,True,True,False,False,False,True,False,0.38772698847735976,0.13260362351121258
559134,HOTEL_10,HOTEL_17,NO_PURCHASE,True,True,False,False,False,True,False,0.16012354934389456,0.050687850696738715
560434,HOTEL_7,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.30036916498001315,0.20471655586719176
561559,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5762382340347824,0.14682318004682604
561642,HOTEL_3,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.10510012047763512,0.05639805286267213
561659,HOTEL_23,HOTEL_23,NO_PURCHASE,True,True,False,True,False,True,False,0.40145197916311076,0.03866607275960613
562112,HOTEL_4,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.2046361814725536,0.07389836978182497
562202,HOTEL_8,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.18828140516756392,0.06922181853559983
562432,HOTEL_18,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.11513650950908058,0.07408581871326161
562670,HOTEL_3,HOTEL_12,NO_PURCHASE,True,True,False,False,False,True,False,0.14757712875771026,0.06670158434539009
562932,HOTEL_27,HOTEL_27,NO_PURCHASE,True,True,False,True,False,True,False,0.3758813989322733,0.05216906294266539
563021,HOTEL_2,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.33220537423870705,0.08502658521028714
563334,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.2100134324502264,0.062385112346600574
565778,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.34180289351030174,0.11017460837535512
566377,HOTEL_1,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.0985709556614877,0.04875475498725421
568201,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.9074272335564125,0.09257276644358753
568516,HOTEL_15,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.12065560186465075,0.10569292244052747
569108,HOTEL_28,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.11972604887784175,0.0506167149596461
569402,HOTEL_25,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.10703988130017149,0.043443178700328156
570156,HOTEL_19,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.18809153801229878,0.08612309487728412
570176,HOTEL_20,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.25177160137122123,0.058107988073795455
570405,HOTEL_6,HOTEL_11,NO_PURCHASE,True,True,False,False,False,True,False,0.35424588134985147,0.10648853556828984
570639,HOTEL_4,HOTEL_20,NO_PURCHASE,True,True,False,False,False,True,False,0.09142524758872969,0.0638234681553077
570660,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.2535604858091028,0.13568255288714628
571288,HOTEL_6,HOTEL_1,NO_PURCHASE,True,True,False,False,False,True,False,0.25152967393156517,0.11624508457866713
571594,HOTEL_3,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.684388601436676,0.14035580699539463
572616,HOTEL_17,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.16853657236922048,0.052970398727156094
573190,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.6067639293025996,0.11699562039533425
573314,HOTEL_1,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.21083320184022994,0.06052051498687369
573421,HOTEL_15,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.16205632264766115,0.03620452443715147
573689,HOTEL_21,HOTEL_19,NO_PURCHASE,True,True,False,False,False,True,False,0.2232331492638681,0.10277387615152701
574023,HOTEL_4,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.25497937532433174,0.060340950789420936
574989,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5751255440439336,0.14829253406729814
575488,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.21842536577474841,0.07526017577885956
575594,HOTEL_3,HOTEL_3,NO_PURCHASE,True,True,False,True,False,True,False,0.5688777756711519,0.15979811153012205
576297,HOTEL_15,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.15297080549839162,0.053397972092500315
577605,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5147045819452096,0.11591272054222426
578282,HOTEL_16,HOTEL_24,NO_PURCHASE,True,True,False,False,False,True,False,0.08261111557758824,0.05704347193220429
579631,HOTEL_1,HOTEL_3,NO_PURCHASE,True,True,False,False,False,True,False,0.6139010879481741,0.14065468733600978
579763,HOTEL_5,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1788061113726731,0.12379065244288405
580246,HOTEL_5,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.18389756264200932,0.05015791697288297
580373,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.18799374170899086,0.07987661754872499
580947,HOTEL_7,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.23221865556210183,0.04571137755274657
581229,HOTEL_21,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.14757702314260748,0.05573143945212966
581554,HOTEL_17,HOTEL_24,NO_PURCHASE,True,True,False,False,False,True,False,0.13359051120700446,0.07030304306209546
582187,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7083289772115813,0.29167102278841867
584041,HOTEL_11,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.13989875910035895,0.07939096983341465
585158,HOTEL_3,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.09221307696846967,0.061470181472995
585934,HOTEL_11,HOTEL_15,NO_PURCHASE,True,True,False,False,False,True,False,0.4791938248863125,0.11392256354294356
585968,HOTEL_9,HOTEL_14,NO_PURCHASE,True,True,False,False,False,True,False,0.0966118785352017,0.08663022991282662
586640,HOTEL_24,HOTEL_22,NO_PURCHASE,True,True,False,False,False,True,False,0.18593310742105343,0.05657173458452228
586686,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7746634330776959,0.13593560828567527
587282,HOTEL_2,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.19170467313934234,0.08599955803492339
587644,HOTEL_12,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.09505260144902686,0.055052196795380745
587950,HOTEL_4,HOTEL_16,HOTEL_8,True,True,True,False,False,True,True,0.1565741494032126,0.1913357763360688
588367,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.45774518556942073,0.1151214762302926
589472,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.20256190883150985,0.09889619378994563
590002,HOTEL_12,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.29175529278605905,0.1144493861050431
590445,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.607973128238944,0.10066112364021254
590526,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.3547377982699348,0.1731296680694213
591644,HOTEL_4,HOTEL_18,NO_PURCHASE,True,True,False,False,False,True,False,0.16622905300970142,0.07858348592802047
592588,HOTEL_3,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.1436746742467522,0.05413101637011211
594552,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.7818619310366106,0.21813806896338933
594669,HOTEL_9,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.41188093631572825,0.08384069147210647
594680,HOTEL_3,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.3362232134190698,0.08147220140829228
595242,HOTEL_1,HOTEL_2,NO_PURCHASE,True,True,False,False,False,True,False,0.3241931309039807,0.134286223905485
595626,HOTEL_3,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.17165488338963064,0.06545331884650074
595785,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4160383132758736,0.09136575488675858
596151,HOTEL_18,HOTEL_30,NO_PURCHASE,True,True,False,False,False,True,False,0.1266142183866116,0.054919147759972524
597580,HOTEL_5,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.22218499239919637,0.11850217726691106
597786,HOTEL_4,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5186050232411473,0.15867340278903744
598137,HOTEL_12,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.16901390713552275,0.045286715448814054
598327,HOTEL_2,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.2580686327313298,0.1003397731141972
598428,HOTEL_2,HOTEL_2,NO_PURCHASE,True,True,False,True,False,True,False,0.5817836360060151,0.1363144281825865
599045,HOTEL_4,HOTEL_10,NO_PURCHASE,True,True,False,False,False,True,False,0.1620690558216394,0.06957791160051909
600569,HOTEL_3,HOTEL_5,NO_PURCHASE,True,True,False,False,False,True,False,0.5896077989306195,0.0823994290825762
601085,HOTEL_8,HOTEL_8,NO_PURCHASE,True,True,False,True,False,True,False,0.24760822921011857,0.09495336118552142
601995,HOTEL_2,HOTEL_14,NO_PURCHASE,True,True,False,False,False,True,False,0.1708226513437487,0.05645873863245574
604164,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.9019287862224008,0.09807121377759916
604771,HOTEL_24,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.130802984265744,0.04640394996895149
605232,HOTEL_14,HOTEL_8,NO_PURCHASE,True,True,False,False,False,True,False,0.17552822227880308,0.07367727600759731
605520,HOTEL_10,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.4228017031459691,0.09385170613435455
605658,HOTEL_4,HOTEL_9,NO_PURCHASE,True,True,False,False,False,True,False,0.10723614084815067,0.08893511390531968
606346,HOTEL_7,HOTEL_25,NO_PURCHASE,True,True,False,False,False,True,False,0.1422172838495835,0.07539793263785849
606500,HOTEL_16,HOTEL_18,NO_PURCHASE,True,True,False,False,False,True,False,0.2963278361040348,0.10421086409616231
606598,HOTEL_1,NO_PURCHASE,NO_PURCHASE,True,False,False,False,False,False,False,0.5770832711230895,0.13939026117871578
607393,HOTEL_1,HOTEL_4,NO_PURCHASE,True,True,False,False,False,True,False,0.3072445947451069,0.06556494551161166
607545,HOTEL_14,HOTEL_6,NO_PURCHASE,True,True,False,False,False,True,False,0.320651939492276,0.07581237396177792
608279,HOTEL_2,HOTEL_13,NO_PURCHASE,True,True,False,False,False,True,False,0.2005697773844929,0.10172349541651955
608678,HOTEL_3,HOTEL_16,NO_PURCHASE,True,True,False,False,False,True,False,0.133831442248476,0.0629477359797643
609290,NO_PURCHASE,NO_PURCHASE,NO_PURCHASE,False,False,False,True,True,True,True,0.7981095427212056,0.20189045727879446
609300,NO_PURCHASE,NO_PURCHASE,NO_PURCHASE,False,False,False,True,True,True,True,0.9013463643446458,0.09865363565535425
609308,NO_PURCHASE,NO_PURCHASE,NO_PURCHASE,False,False,False,True,True,True,True,0.8565201467748355,0.14347985322516452
