srch_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score,prop_accesibility_score,prop_log_historical_price,price_usd,promotion_flag,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,alt_id,in_ai_sample500,ai_score_sample500,booking_ai_sample500,ai_choice_sample500
492264,3,5,1,1,0,5,123,0,1,1,0,1,0,1,True,-0.5658020098746785,0,26
492264,3,5,1,2,0,5,99,0,1,1,0,1,0,2,True,0.06565577914179999,0,26
492264,3,5,1,1,0,5,80,0,1,1,0,1,0,3,True,-0.3647236620282077,0,26
492264,3,5,1,0,0,5,105,0,1,1,0,1,0,4,True,-1.0008576916922785,0,26
492264,3,4,1,3,0,5,98,1,1,1,0,1,0,5,True,0.17300822561697632,0,26
492264,3,2,1,2,0,5,90,0,1,1,0,1,0,6,True,-2.0419134779699033,0,26
492264,3,3,1,2,0,5,96,0,1,1,0,1,0,7,True,-1.3534191142087797,0,26
492264,3,3,1,2,0,5,90,0,1,1,0,1,0,8,True,-1.3253616703232256,0,26
492264,3,3,1,3,0,5,99,1,1,1,0,1,0,9,True,-0.5482198226772943,0,26
492264,2,2,1,2,0,4,75,0,1,1,0,1,0,10,True,-2.2962612203197614,0,26
492264,3,4,1,2,0,5,86,0,1,1,0,1,0,11,True,-0.5901049000861779,0,26
492264,3,5,1,2,0,5,109,0,1,1,0,1,0,12,True,0.01889337266587654,0,26
492264,3,4,1,2,0,5,114,0,1,1,0,1,0,13,True,-0.7210396382187636,0,26
492264,3,4,1,2,0,5,114,0,1,1,0,1,0,14,True,-0.7210396382187636,0,26
492264,3,4,1,1,0,5,120,0,1,1,0,1,0,15,True,-1.26832509557858,0,26
492264,3,5,1,2,0,5,119,0,1,1,0,1,0,16,True,-0.027869033810046906,0,26
492264,2,5,1,2,0,5,121,0,1,1,0,1,0,17,True,-0.4455347314219399,0,26
492264,3,4,1,2,0,4,100,0,1,1,0,1,0,18,True,-0.5717504048995057,0,26
492264,3,5,1,1,0,5,103,0,1,1,0,1,0,19,True,-0.47227719692283165,0,26
492264,3,3,1,2,0,4,89,0,1,1,0,1,0,20,True,-1.2368635654226683,0,26
492264,3,5,1,2,0,5,100,0,1,1,0,1,0,21,True,0.06097953849420762,0,26
492264,3,3,1,1,0,5,90,0,1,1,0,1,0,22,True,-1.8445896837974878,0,26
492264,3,3,1,1,0,5,80,0,1,1,0,1,0,23,True,-1.7978272773215642,0,26
492264,3,4,1,2,0,5,99,0,1,1,0,1,0,24,True,-0.6508960285048784,0,26
492264,3,5,1,2,0,5,120,0,1,1,0,1,0,25,True,-0.03254527445763933,0,26
492264,3,4,1,3,0,5,79,1,1,1,0,1,0,26,True,0.2618567979212309,1,26
492264,3,5,1,1,0,5,94,0,1,1,0,1,0,27,True,-0.4301910310945005,0,26
492264,2,5,1,2,0,5,90,0,1,1,0,1,0,28,True,-0.3005712713465772,0,26
492264,3,4,1,3,0,5,110,0,1,1,0,1,0,29,True,-0.18310666215413185,0,26
492885,4,4,1,1,0,0,101,1,29,3,1,2,0,1,True,-0.05205398569279096,0,5
492885,3,3,1,2,0,0,97,0,29,3,1,2,0,2,True,-0.9389860335915463,0,5
492885,3,4,1,0,0,0,77,0,29,3,1,2,0,3,True,-1.1673654399415456,0,5
492885,3,3,1,1,0,0,93,0,29,3,1,2,0,4,True,-1.4395090844754392,0,5
492885,3,5,1,2,0,0,93,0,29,3,1,2,0,5,True,0.5128225442921797,1,5
492885,3,5,1,2,0,0,113,0,29,3,1,2,0,6,True,0.4192977313403329,0,5
494059,3,5,1,5,0,5,292,0,3,1,0,1,1,1,True,0.7208253745792645,0,11
494059,2,3,0,4,0,4,52,0,3,1,0,1,1,2,True,-0.6336998508299351,0,11
494059,3,4,0,4,0,5,261,0,3,1,0,1,1,3,True,-0.5699909864663136,0,11
494059,3,4,0,4,0,5,422,0,3,1,0,1,1,4,True,-1.3228657307286813,0,11
494059,4,4,1,1,0,5,317,1,3,1,0,1,1,5,True,-1.4812312868375632,0,11
494059,4,4,1,4,0,5,291,0,3,1,0,1,1,6,True,-0.10196498957737554,0,11
494059,4,5,1,4,0,6,1206,0,3,1,0,1,1,7,True,-3.747995238730658,0,11
494059,4,4,0,5,0,5,225,0,3,1,0,1,1,8,True,0.5258949066379817,0,11
494059,3,5,0,5,0,5,193,0,3,1,0,1,1,9,True,0.9837731986909064,0,11
494059,3,5,0,4,0,6,205,0,3,1,0,1,1,10,True,0.3246084331925708,0,11
494059,3,4,0,5,0,4,12,0,3,1,0,1,1,11,True,1.1974428125114076,1,11
494059,4,4,0,4,0,5,204,1,3,1,0,1,1,12,True,0.4048679467631588,0,11
494059,4,5,0,5,0,6,879,0,3,1,0,1,1,13,True,-1.899636533493699,0,11
494059,4,4,0,4,0,5,228,0,3,1,0,1,1,14,True,-0.007361828779057555,0,11
494059,3,4,0,5,0,5,251,0,3,1,0,1,1,15,True,-0.004000566516128012,0,11
494059,5,5,0,3,0,6,413,0,3,1,0,1,1,16,True,-0.3506512023474817,0,11
496506,4,3,1,2,0,6,179,0,3,2,2,1,0,1,True,-1.417055735895201,0,4
496506,2,3,0,2,0,5,89,0,3,2,2,1,0,2,True,-1.9289986459923416,0,4
496506,3,5,1,2,0,5,129,0,3,2,2,1,0,3,True,-0.07463144028597035,0,4
496506,4,5,1,2,0,6,178,1,3,2,2,1,0,4,True,0.3207241200457482,1,4
496506,2,3,1,2,0,5,80,0,3,2,2,1,0,5,True,-1.6869124801640103,0,4
496506,5,5,1,1,0,6,445,0,3,2,2,1,0,6,True,-1.3387469300189616,0,4
496506,3,3,1,2,0,5,105,0,3,2,2,1,0,7,True,-1.3955052800371108,0,4
496506,3,4,1,1,0,5,95,0,3,2,2,1,0,8,True,-1.1514190793887713,0,4
496506,3,4,0,2,0,5,89,0,3,2,2,1,0,9,True,-0.8041336220289549,0,4
496506,5,5,0,1,0,6,349,0,3,2,2,1,0,10,True,-1.0898278278500966,0,4
496506,2,3,1,1,0,4,79,0,3,2,2,1,0,11,True,-2.117642388737715,0,4
496506,3,4,1,1,0,5,89,0,3,2,2,1,0,12,True,-1.1233616355032172,0,4
496506,2,3,1,2,0,4,60,0,3,2,2,1,0,13,True,-1.5095658029591983,0,4
496506,3,4,1,1,0,5,119,1,3,2,2,1,0,14,True,-0.9636488549309876,0,4
496506,2,3,1,3,0,5,169,0,3,2,2,1,0,15,True,-1.5838698843254666,0,4
496506,4,5,0,1,0,6,385,0,3,2,2,1,0,16,True,-1.6664857074801294,0,4
496506,2,3,1,2,0,5,79,0,3,2,2,1,0,17,True,-1.6822362395164179,0,4
496506,3,4,1,2,0,5,111,0,3,2,2,1,0,18,True,-0.7070109162759866,0,4
496506,3,5,1,2,0,5,189,0,3,2,2,1,0,19,True,-0.35520587914151114,0,4
496506,2,4,0,2,0,5,91,1,3,2,2,1,0,20,True,-0.9217993196408478,0,4
496506,3,4,0,3,0,5,196,1,3,2,2,1,0,21,True,-0.4852633578470735,0,4
496506,2,4,0,2,0,5,119,0,3,2,2,1,0,22,True,-1.3527340577734335,0,4
496506,3,4,0,3,0,6,161,1,3,2,2,1,0,23,True,-0.4054167994343066,0,4
496506,3,5,1,0,0,6,209,0,3,2,2,1,0,24,True,-1.571008583294848,0,4
496506,2,4,1,2,0,5,90,0,3,2,2,1,0,25,True,-1.0171230789932555,0,4
496506,3,5,1,2,0,5,105,0,3,2,2,1,0,26,True,0.037598335256245896,0,4
496506,3,4,1,2,0,5,170,1,3,2,2,1,0,27,True,-0.682909114483935,0,4
496506,2,3,0,0,0,5,87,0,3,2,2,1,0,28,True,-2.9581021916456813,0,4
496506,4,4,1,2,0,6,225,0,3,2,2,1,0,29,True,-0.9156109980377705,0,4
496506,4,5,1,2,0,5,139,0,3,2,2,1,0,30,True,0.2869193695548149,0,4
496506,3,4,1,3,0,5,189,0,3,2,2,1,0,31,True,-0.5525296733139271,0,4
496506,5,5,1,0,0,6,1650,0,3,2,2,1,0,32,True,-7.492844923842,0,4
497579,2,2,1,3,0,5,86,0,33,2,0,1,0,1,True,-1.9122937182219797,0,20
497579,2,3,0,3,0,5,77,0,33,2,0,1,0,2,True,-1.353655744746971,0,20
497579,4,5,1,1,0,5,155,0,33,2,0,1,0,3,True,-0.3071284942809248,0,20
497579,4,4,1,2,0,5,81,0,33,2,0,1,0,4,True,-0.15841048053150747,0,20
497579,4,4,1,3,0,5,98,0,33,2,0,1,0,5,True,0.281321441933685,0,20
497579,4,5,1,1,0,5,163,0,33,2,0,1,0,6,True,-0.34453841946166364,0,20
497579,3,4,1,3,0,5,77,0,33,2,0,1,0,7,True,-0.02879072078358441,0,20
497579,3,3,0,1,0,5,59,0,33,2,0,1,0,8,True,-1.8996262237221253,0,20
497579,3,2,0,3,0,5,108,0,33,2,0,1,0,9,True,-1.8068577961523031,0,20
497579,3,4,1,2,0,5,72,0,33,2,0,1,0,10,True,-0.5246375310198851,0,20
497579,3,5,1,0,0,5,102,0,33,2,0,1,0,11,True,-0.9868289697495015,0,20
497579,4,5,1,3,0,6,249,1,33,2,0,1,0,12,True,0.5079390475409542,0,20
497579,4,4,1,3,0,5,137,0,33,2,0,1,0,13,True,0.09894805667758355,0,20
497579,4,4,1,2,0,5,83,0,33,2,0,1,0,14,True,-0.1677629618266922,0,20
497579,3,3,0,2,0,5,110,0,33,2,0,1,0,15,True,-1.6188864832750727,0,20
497579,4,5,0,1,0,5,80,0,33,2,0,1,0,16,True,-0.15641044571149904,0,20
497579,4,5,1,0,0,5,210,0,33,2,0,1,0,17,True,-1.083549743372766,0,20
497579,4,4,1,1,0,6,142,0,33,2,0,1,0,18,True,-1.046711037761868,0,20
497579,3,5,0,2,0,5,72,0,33,2,0,1,0,19,True,-0.008085723373206677,0,20
497579,4,5,0,2,0,5,81,1,33,2,0,1,0,20,True,0.6581413271151709,1,20
497579,4,4,1,0,0,5,219,0,33,2,0,1,0,21,True,-1.8421877168477756,0,20
497579,3,3,1,2,0,5,48,0,33,2,0,1,0,22,True,-1.1289595631243472,0,20
497579,4,4,1,2,0,5,81,0,33,2,0,1,0,23,True,-0.15841048053150747,0,20
497579,4,3,0,3,0,5,78,0,33,2,0,1,0,24,True,-0.5417055527611464,0,20
497579,4,4,1,3,0,5,133,0,33,2,0,1,0,25,True,0.11765301926795291,0,20
497579,3,2,0,3,0,5,76,0,33,2,0,1,0,26,True,-1.6572180954293483,0,20
497579,3,4,1,2,0,5,78,0,33,2,0,1,0,27,True,-0.5526949749054392,0,20
497579,5,5,1,2,0,6,255,0,33,2,0,1,0,28,True,0.06896680649784637,0,20
497579,3,3,0,1,0,5,70,0,33,2,0,1,0,29,True,-1.951064870845641,0,20
497579,3,4,0,0,0,5,78,0,33,2,0,1,0,30,True,-1.7911510018539636,0,20
498390,4,4,1,1,0,5,289,0,7,1,0,1,0,1,True,-1.6502965487049777,0,NO_PURCHASE
498390,4,5,1,1,0,5,224,0,7,1,0,1,0,2,True,-0.6297890989647966,0,NO_PURCHASE
498390,3,5,1,1,0,5,249,0,7,1,0,1,0,3,True,-1.155008331471314,0,NO_PURCHASE
498799,4,4,0,2,0,5,119,0,4,2,0,1,1,1,True,-0.5361076251400165,0,29
498799,4,5,1,2,0,5,129,0,4,2,0,1,1,2,True,0.33368177603073834,0,29
498799,4,4,1,2,0,5,131,0,4,2,0,1,1,3,True,-0.39222251291112475,0,29
498799,4,4,0,3,0,5,129,0,4,2,0,1,1,4,True,-0.06364201814167758,0,29
498799,4,4,1,2,0,5,169,0,4,2,0,1,1,5,True,-0.5699196575196338,0,29
498799,3,4,1,3,0,5,109,0,4,2,0,1,1,6,True,-0.17843042150653943,0,29
498799,4,4,1,2,0,5,199,0,4,2,0,1,1,7,True,-0.7102068769474043,0,29
498799,3,4,0,2,0,5,123,1,4,2,0,1,1,8,True,-0.6631258040470946,0,29
498799,2,3,0,2,0,5,73,1,4,2,0,1,1,9,True,-1.554178795630864,0,29
498799,3,4,0,3,0,5,130,0,4,2,0,1,1,10,True,-0.4766314751059787,0,29
498799,2,2,1,2,0,5,79,0,4,2,0,1,1,11,True,-2.398788047163096,0,29
498799,3,3,1,3,0,5,95,0,4,2,0,1,1,12,True,-0.829514860086925,0,29
498799,3,3,0,3,0,5,90,1,4,2,0,1,1,13,True,-0.7061336568489631,0,29
498799,2,3,0,3,0,5,79,0,4,2,0,1,1,14,True,-1.3630082260421557,0,29
498799,2,2,1,3,0,4,64,0,4,2,0,1,1,15,True,-1.725594559721983,0,29
498799,2,3,1,2,0,5,82,0,4,2,0,1,1,16,True,-1.6962649614591951,0,29
498799,3,3,0,3,0,5,99,0,4,2,0,1,1,17,True,-1.0482198226772943,0,29
498799,2,3,1,3,0,5,69,0,4,2,0,1,1,18,True,-1.1162458195662324,0,29
498799,3,4,1,3,0,5,90,0,4,2,0,1,1,19,True,-0.0895818492022849,0,29
498799,3,3,0,1,0,5,109,0,4,2,0,1,1,20,True,-2.1334382561017424,0,29
498799,3,4,1,3,0,5,90,0,4,2,0,1,1,21,True,-0.0895818492022849,0,29
498799,4,5,1,1,0,5,127,1,4,2,0,1,1,22,True,0.12380624385166078,0,29
498799,2,3,1,3,0,5,100,0,4,2,0,1,1,23,True,-1.261209279641595,0,29
498799,3,3,1,3,0,5,80,0,4,2,0,1,1,24,True,-0.7593712503730399,0,29
498799,3,5,1,1,0,5,129,0,4,2,0,1,1,25,True,-0.5938594537602326,0,29
498799,3,4,1,3,0,5,119,0,4,2,0,1,1,26,True,-0.22519282798246287,0,29
498799,3,4,0,1,0,5,101,1,4,2,0,1,1,27,True,-1.0794765232743253,0,29
498799,3,5,1,3,0,5,140,0,4,2,0,1,1,28,True,0.39315792606477606,0,29
498799,3,5,1,3,0,5,129,0,4,2,0,1,1,29,True,0.44459657318829193,1,29
498799,3,4,1,1,0,5,109,0,4,2,0,1,1,30,True,-1.216886448455064,0,29
498799,2,2,0,2,0,4,90,0,4,2,0,1,1,31,True,-2.5664048300336466,0,29
498799,2,3,1,2,0,5,95,0,4,2,0,1,1,32,True,-1.7570560898778955,0,29
500859,2,3,1,3,0,4,95,0,1,2,0,1,0,1,True,-1.154006212150668,0,3
500859,3,5,1,2,0,5,229,0,1,2,0,1,0,2,True,-0.5422555050452048,0,3
500859,4,5,1,3,0,5,169,0,1,2,0,1,0,3,True,0.6658601636013068,1,3
500859,3,4,1,2,0,5,115,0,1,2,0,1,0,4,True,-0.7257158788663559,0,3
500859,3,5,1,2,0,5,108,0,1,2,0,1,0,5,True,0.02356961331346885,0,3
500859,4,4,1,2,0,5,149,0,1,2,0,1,0,6,True,-0.4763948445677869,0,3
500859,2,4,1,0,0,5,110,0,1,2,0,1,0,7,True,-2.149103918893627,0,3
500859,2,3,1,1,0,5,78,0,1,2,0,1,0,8,True,-2.196788012343088,0,3
500859,2,3,1,2,0,4,60,0,1,2,0,1,0,9,True,-1.5095658029591983,0,3
500859,2,2,1,1,0,4,45,0,1,2,0,1,0,10,True,-2.675202014366253,0,3
500859,3,5,1,1,0,5,109,0,1,2,0,1,0,11,True,-0.5003346408083857,0,3
500859,2,3,1,2,0,4,69,0,1,2,0,1,0,12,True,-1.5516519687875294,0,3
500859,2,4,1,3,0,4,59,1,1,2,0,1,0,13,True,0.03089025880933466,0,3
500859,3,5,1,2,0,5,124,0,1,2,0,1,0,14,True,-0.051250237048008684,0,3
500859,4,5,1,3,0,5,280,0,1,2,0,1,0,15,True,0.1467974517185564,0,3
500859,3,5,1,3,0,5,149,0,1,2,0,1,0,16,True,0.35107176023644504,0,3
500859,3,5,1,1,0,5,180,0,1,2,0,1,0,17,True,-0.8323477267874422,0,3
500859,3,5,1,2,0,5,139,0,1,2,0,1,0,18,True,-0.1213938467618938,0,3
500859,2,4,1,2,0,5,84,0,1,2,0,1,0,19,True,-0.9890656351077014,0,3
500859,3,5,1,2,0,5,133,0,1,2,0,1,0,20,True,-0.09333640287633982,0,3
500859,2,3,1,2,0,4,75,0,1,2,0,1,0,21,True,-1.5797094126730835,0,3
500859,2,3,1,3,0,4,75,0,1,2,0,1,0,22,True,-1.0604813991988213,0,3
500859,3,4,1,2,0,5,209,0,1,2,0,1,0,23,True,-1.1652824997400364,0,3
500859,3,5,1,3,0,5,129,0,1,2,0,1,0,24,True,0.44459657318829193,0,3
500859,3,4,1,2,0,5,159,0,1,2,0,1,0,25,True,-0.931470467360419,0,3
500859,2,4,1,2,0,5,94,1,1,2,0,1,0,26,True,-0.7358280415836249,0,3
500859,3,5,1,3,0,5,149,0,1,2,0,1,0,27,True,0.35107176023644504,0,3
500859,3,4,1,3,0,5,189,0,1,2,0,1,0,28,True,-0.5525296733139271,0,3
500859,3,4,1,0,0,5,189,0,1,2,0,1,0,29,True,-2.110213713736714,0,3
500859,3,4,1,2,0,5,95,0,1,2,0,1,0,30,True,-0.632191065914509,0,3
500859,4,4,1,2,0,5,98,1,1,2,0,1,0,31,True,0.06209342845942262,0,3
500859,4,4,0,3,0,5,155,0,1,2,0,1,0,32,True,-0.18522427497907856,0,3
500982,3,5,1,2,0,5,149,0,8,2,2,1,1,1,True,-0.16815625323781724,0,22
500982,3,3,0,2,0,5,80,1,8,2,2,1,1,2,True,-1.1785992638473022,0,22
500982,4,5,1,4,0,6,109,0,8,2,2,1,1,3,True,1.3818407516781448,0,22
500982,3,5,1,2,0,5,74,1,8,2,2,1,1,4,True,0.4825617953316086,0,22
500982,2,3,1,2,0,5,67,0,8,2,2,1,1,5,True,-1.62612135174531,0,22
500982,4,5,1,4,0,5,134,1,8,2,2,1,1,6,True,1.6487565997413014,0,22
500982,3,5,1,1,0,5,169,0,8,2,2,1,1,7,True,-0.7809090796639264,0,22
500982,2,2,1,2,0,4,50,0,8,2,2,1,1,8,True,-2.1793552041299527,0,22
500982,4,5,1,4,0,5,64,0,8,2,2,1,1,9,True,1.6760934450727656,0,22
500982,4,4,1,4,0,5,90,0,8,2,2,1,1,10,True,0.8379593805886858,0,22
500982,2,3,1,2,0,5,79,0,8,2,2,1,1,11,True,-1.6822362395164179,0,22
500982,3,4,1,4,0,5,119,0,8,2,2,1,1,12,True,0.2940351854917993,0,22
500982,3,5,1,4,0,5,119,0,8,2,2,1,1,13,True,1.0105869931384777,0,22
500982,3,4,1,2,0,5,152,0,8,2,2,1,1,14,True,-0.8987367828272727,0,22
500982,1,2,1,0,0,5,59,0,8,2,2,1,1,15,True,-3.7520324774764826,0,22
500982,3,5,1,4,0,5,109,0,8,2,2,1,1,16,True,1.057349399614401,0,22
500982,4,5,0,4,0,6,180,0,8,2,2,1,1,17,True,0.8498276656990881,0,22
500982,3,5,1,4,0,5,109,0,8,2,2,1,1,18,True,1.057349399614401,0,22
500982,3,5,1,4,0,5,119,0,8,2,2,1,1,19,True,1.0105869931384777,0,22
500982,4,5,1,4,0,5,99,0,8,2,2,1,1,20,True,1.5124250224070335,0,22
500982,4,5,1,4,0,6,149,0,8,2,2,1,1,21,True,1.194791125774451,0,22
500982,4,5,1,4,0,5,122,1,8,2,2,1,1,22,True,1.7048714875124096,1,22
500982,4,4,1,4,0,6,99,0,8,2,2,1,1,23,True,0.7120513505073897,0,22
500982,2,2,1,2,0,4,47,0,8,2,2,1,1,24,True,-2.165326482187176,0,22
500982,3,5,1,4,0,5,89,0,8,2,2,1,1,25,True,1.150874212566248,0,22
500982,4,5,1,4,0,5,97,0,8,2,2,1,1,26,True,1.5217775037022183,0,22
500982,5,5,1,4,0,6,199,0,8,2,2,1,1,27,True,1.3692923097115426,0,22
500982,2,3,1,3,0,5,80,0,8,2,2,1,1,28,True,-1.1676844666897481,0,22
500982,4,5,1,4,0,5,224,1,8,2,2,1,1,29,True,1.2278949414579905,0,22
500982,4,5,1,4,0,5,84,0,8,2,2,1,1,30,True,1.5825686321209187,0,22
500982,3,3,1,3,0,5,76,1,8,2,2,1,1,31,True,-0.4406662877826704,0,22
501096,2,2,1,0,0,4,68,0,4,2,2,1,1,1,True,-3.3019835627351393,0,15
501096,2,3,1,2,0,5,70,0,4,2,2,1,1,2,True,-1.640150073688087,0,15
501096,2,2,1,1,0,5,84,0,4,2,2,1,1,3,True,-2.9413972638753196,0,15
501096,3,5,1,0,0,5,89,0,4,2,2,1,1,4,True,-0.926037841330801,0,15
501096,3,3,1,2,0,5,89,0,4,2,2,1,1,5,True,-1.3206854296756334,0,15
501096,2,3,1,2,0,5,89,0,4,2,2,1,1,6,True,-1.7289986459923414,0,15
501096,2,3,1,2,0,5,99,0,4,2,2,1,1,7,True,-1.775761052468265,0,15
501096,3,4,1,3,0,5,106,0,4,2,2,1,1,8,True,-0.16440169956376244,0,15
501096,3,4,1,2,0,5,109,0,4,2,2,1,1,9,True,-0.6976584349808018,0,15
501096,3,4,1,1,0,5,110,0,4,2,2,1,1,10,True,-1.2215626891026565,0,15
501096,3,5,1,2,0,5,119,0,4,2,2,1,1,11,True,-0.027869033810046906,0,15
501096,3,4,1,2,0,5,129,0,4,2,2,1,1,12,True,-0.7911832479326487,0,15
501096,3,5,1,2,0,5,129,0,4,2,2,1,1,13,True,-0.07463144028597035,0,15
501096,3,5,1,2,0,5,129,0,4,2,2,1,1,14,True,-0.07463144028597035,0,15
501096,3,5,1,3,0,5,134,0,4,2,2,1,1,15,True,0.42121536995033015,1,15
506775,3,5,1,2,0,0,139,0,11,2,1,1,1,1,True,0.2977154745029319,0,5
506775,3,5,1,3,0,0,129,0,11,2,1,1,1,2,True,0.8637058944531177,0,5
506775,3,5,1,2,0,0,109,0,11,2,1,1,1,3,True,0.43800269393070224,0,5
506775,3,5,1,1,0,0,119,1,11,2,1,1,1,4,True,0.17201227398051655,0,5
506775,4,5,1,3,0,0,135,0,11,2,1,1,1,5,True,1.2439616668842723,1,5
506775,4,4,1,3,0,0,107,0,11,2,1,1,1,6,True,0.6583445973701796,0,5
506775,3,5,1,2,0,0,139,0,11,2,1,1,1,7,True,0.2977154745029319,0,5
506775,4,4,1,3,0,0,119,0,11,2,1,1,1,8,True,0.6022297095990715,0,5
506775,5,5,0,3,0,0,299,0,11,2,1,1,1,9,True,0.6853714169958365,0,5
506775,2,3,1,2,0,0,93,0,11,2,1,1,1,10,True,-1.3285942873178853,0,5
506775,3,5,1,2,0,0,149,0,11,2,1,1,1,11,True,0.25095306802700845,0,5
506775,4,5,1,3,0,0,145,0,11,2,1,1,1,12,True,1.197199260408349,0,5
506775,3,3,1,1,0,0,98,1,11,2,1,1,1,13,True,-1.1628902877134009,0,5
506775,3,3,1,3,0,0,115,0,11,2,1,1,1,14,True,-0.5039303517739462,0,5
506775,3,5,1,1,0,0,130,0,11,2,1,1,1,15,True,-0.1794263731429993,0,5
506775,3,4,1,3,0,0,119,0,11,2,1,1,1,16,True,0.19391649328236282,0,5
512788,5,5,1,5,0,0,268,0,46,2,1,1,1,1,True,2.068790904019723,0,6
512788,5,5,1,5,0,0,159,0,46,2,1,1,1,2,True,2.578501134607289,0,6
512788,5,5,0,5,0,0,151,0,46,2,1,1,1,3,True,2.415911059788028,0,6
512788,5,5,1,5,0,0,372,1,46,2,1,1,1,4,True,1.8824618766701193,0,6
512788,5,5,1,5,0,0,126,1,46,2,1,1,1,5,True,3.032817075977836,0,6
512788,5,5,1,5,0,0,121,1,46,2,1,1,1,6,True,3.056198279215798,1,6
512788,5,5,1,5,0,0,159,0,46,2,1,1,1,7,True,2.578501134607289,0,6
512788,5,4,1,5,0,0,121,1,46,2,1,1,1,8,True,2.33964647156912,0,6
512788,5,5,0,5,0,0,157,0,46,2,1,1,1,9,True,2.3878536159024737,0,6
512788,5,5,1,5,0,0,908,0,46,2,1,1,1,10,True,-0.9240031104393776,0,6
512788,5,5,1,5,0,0,159,0,46,2,1,1,1,11,True,2.578501134607289,0,6
512788,5,5,0,5,0,0,244,0,46,2,1,1,1,12,True,1.9810206795619398,0,6
512788,5,5,1,5,0,0,305,0,46,2,1,1,1,13,True,1.8957700000588065,0,6
512788,5,5,1,5,0,0,246,0,46,2,1,1,1,14,True,2.171668198266755,0,6
512788,5,5,1,5,0,0,328,0,46,2,1,1,1,15,True,1.7882164651641825,0,6
512788,5,5,1,5,0,0,382,0,46,2,1,1,1,16,True,1.535699470194196,0,6
512788,5,5,1,5,0,0,246,0,46,2,1,1,1,17,True,2.171668198266755,0,6
512788,5,5,1,5,0,0,292,1,46,2,1,1,1,18,True,2.256561128477507,0,6
513157,3,5,1,2,1,5,119,0,22,1,0,1,1,1,True,1.9155612387677277,1,1
515605,3,3,1,2,0,0,72,0,6,1,0,1,0,1,True,-0.8220800174017378,0,9
515605,3,3,1,2,0,0,71,0,6,1,0,1,0,2,True,-0.8174037767541453,0,9
515605,3,5,1,1,0,0,179,0,6,1,0,1,0,3,True,-0.4085621648750242,0,9
515605,3,4,1,2,0,0,90,0,6,1,0,1,0,4,True,-0.1897005414117216,0,9
515605,2,2,1,2,0,0,67,0,6,1,0,1,0,5,True,-1.923563838127162,0,9
515605,3,5,1,1,0,0,146,0,6,1,0,1,0,6,True,-0.25424622350447673,0,9
515605,3,3,1,3,0,0,72,0,6,1,0,1,0,7,True,-0.30285200392747536,0,9
515605,3,3,1,3,0,0,71,1,6,1,0,1,0,8,True,0.0018242367201170007,0,9
515605,3,5,1,2,0,0,79,1,6,1,0,1,0,9,True,0.8782899133584725,1,9
515605,3,3,1,2,0,0,79,0,6,1,0,1,0,10,True,-0.8548137019348842,0,9
515605,2,3,1,3,0,0,39,0,6,1,0,1,0,11,True,-0.5568492788736362,0,9
515605,3,5,1,2,0,0,129,0,6,1,0,1,0,12,True,0.34447788097885534,0,9
516049,2,3,0,4,0,5,96,0,20,2,0,1,1,1,True,-0.9232763035769633,0,12
516049,2,3,0,4,0,5,106,0,20,2,0,1,1,2,True,-0.9700387100528869,0,12
516049,3,5,0,3,0,6,232,1,20,2,0,1,1,3,True,-0.020878077766684655,0,12
516049,4,5,0,1,0,6,231,1,20,2,0,1,1,4,True,-0.6463446477509085,0,12
516049,4,5,0,0,0,6,192,0,20,2,0,1,1,5,True,-1.2831992759690691,0,12
516049,3,3,0,1,0,5,202,0,20,2,0,1,1,6,True,-2.5683286363278306,0,12
516049,3,4,0,4,0,5,156,0,20,2,0,1,1,7,True,-0.0789857184691175,0,12
516049,4,4,0,4,0,5,205,0,20,2,0,1,1,8,True,0.10019170611556649,0,12
516049,3,4,1,3,0,5,90,1,20,2,0,1,1,9,True,0.2104181507977151,0,12
516049,3,3,0,4,0,5,80,0,20,2,0,1,1,10,True,-0.4401432368987776,0,12
516049,3,2,0,3,0,5,77,0,20,2,0,1,1,11,True,-1.6618943360769405,0,12
516049,4,5,0,4,0,6,171,1,20,2,0,1,1,12,True,1.1919138315274191,1,12
516049,3,4,0,4,0,5,210,0,20,2,0,1,1,13,True,-0.3315027134391041,0,12
516049,3,3,0,4,0,5,151,1,20,2,0,1,1,14,True,-0.4721563228778341,0,12
516049,3,3,0,4,0,5,141,0,20,2,0,1,1,15,True,-0.7253939164019106,0,12
516049,3,5,0,1,0,5,74,0,20,2,0,1,1,16,True,-0.5366662181426536,0,12
516049,3,5,0,4,0,5,206,0,20,2,0,1,1,17,True,0.40375405679794374,0,12
516049,4,5,1,1,0,6,304,0,20,2,0,1,1,18,True,-1.0877102150251494,0,12
516049,3,4,1,4,0,5,112,0,20,2,0,1,1,19,True,0.3267688700249457,0,12
516049,4,4,0,4,0,5,151,0,20,2,0,1,1,20,True,0.3527087010855531,0,12
516049,3,4,0,4,0,5,161,0,20,2,0,1,1,21,True,-0.10236692170707917,0,12
516049,2,3,0,4,0,4,66,0,20,2,0,1,1,22,True,-0.6991672198962279,0,12
516049,2,4,0,4,0,5,100,0,20,2,0,1,1,23,True,-0.22542945852065438,0,12
516049,3,4,0,4,0,5,161,1,20,2,0,1,1,24,True,0.19763307829292082,0,12
